CustID,AgentBonus,Age,CustTenure,Channel,Occupation,EducationField,Gender,ExistingProdType,Designation,NumberOfPolicy,MaritalStatus,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,Zone,PaymentMethod,LastMonthCalls,CustCareScore
7003581,5064,15.0,30.0,Agent,Small Business,Under Graduate,Female,2,Executive,4.0,Married,21102.0,0,8.0,739414.0,North,Monthly,5,1.0
7003582,4228,17.0,25.0,Agent,Small Business,Diploma,Male,5,Executive,4.0,Married,21140.0,1,8.0,524272.0,West,Yearly,3,4.0
7003583,2252,2.0,7.0,Agent,Small Business,Diploma,Female,4,Executive,2.0,Married,20471.0,0,1.0,436851.0,North,Half Yearly,3,1.0
7003584,5031,10.0,30.0,Agent,Salaried,Graduate,Female,5,Executive,6.0,Married,21876.0,1,5.0,986170.0,West,Yearly,1,1.0
7003585,4767,19.0,24.0,Third Party Partner,Salaried,Graduate,Female,2,Manager,6.0,Married,23833.0,0,2.0,662557.0,West,Monthly,4,3.0
7003586,4082,4.0,20.0,Agent,Salaried,Post Graduate,Male,4,Executive,2.0,Married,20408.0,0,4.0,424486.0,North,Half Yearly,1,4.0
7003587,4160,12.0,8.0,Agent,Salaried,Graduate,Female,4,Executive,6.0,Married,20798.0,0,8.0,732090.0,West,Half Yearly,1,3.0
7003588,2283,9.0,9.0,Agent,Salaried,Graduate,Male,6,Executive,4.0,Single,20750.0,0,1.0,244228.0,West,Yearly,2,1.0
7003589,6524,13.0,13.0,Third Party Partner,Salaried,Graduate,Male,4,Senior Manager,4.0,Single,27183.0,0,10.0,965540.0,West,Half Yearly,8,1.0
7003590,2247,4.0,9.0,Third Party Partner,Small Business,Under Graduate,Female,4,Manager,2.0,Single,22468.0,0,1.0,406671.0,West,Half Yearly,8,3.0
7003591,6460,39.0,6.0,Agent,Large Business,Engineer,Female,4,VP,4.0,Married,38002.0,0,2.0,710637.0,West,Half Yearly,9,4.0
7003592,2993,18.0,15.0,Online,Small Business,Diploma,Male,4,Manager,4.0,Single,23025.0,0,1.0,392116.0,North,Half Yearly,8,5.0
7003593,3437,10.0,10.0,Agent,Salaried,Graduate,Male,4,Executive,5.0,Married,21479.0,0,1.0,563609.0,North,Half Yearly,1,4.0
7003594,4361,9.0,22.0,Third Party Partner,Small Business,Diploma,Male,4,Manager,2.0,Single,24229.0,1,1.0,815548.0,North,Half Yearly,9,5.0
7003595,4560,5.0,18.0,Agent,Salaried,Graduate,Male,2,Executive,2.0,Married,20726.0,0,1.0,629241.0,West,Monthly,2,5.0
7003596,2861,17.0,9.0,Agent,Salaried,Graduate,Male,5,Senior Manager,4.0,Single,23838.0,1,3.0,512040.0,North,Yearly,1,5.0
7003597,3942,12.0,24.0,Agent,Laarge Business,Engineer,Male,4,Executive,4.0,Single,21898.0,1,7.0,662196.0,West,Half Yearly,3,1.0
7003598,5978,36.0,12.0,Agent,Small Business,Diploma,Female,4,Manager,6.0,Married,23911.0,1,4.0,878729.0,North,Half Yearly,4,1.0
7003599,6802,14.0,7.0,Online,Small Business,Under Graduate,Male,5,Senior Manager,6.0,Married,28341.0,1,5.0,1231133.0,North,Yearly,4,5.0
7003600,2488,12.0,10.0,Agent,Small Business,Diploma,Female,5,Manager,2.0,Married,22614.0,1,5.0,452732.0,West,Yearly,1,1.0
7003601,7660,15.0,31.0,Third Party Partner,Salaried,Graduate,Female,4,Senior Manager,2.0,Single,0.0,1,1.0,1401707.0,North,Half Yearly,13,1.0
7003602,5780,12.0,29.0,Third Party Partner,Salaried,Graduate,Male,4,Senior Manager,6.0,Married,27526.0,0,9.0,1144531.0,North,Half Yearly,9,4.0
7003603,2472,10.0,5.0,Agent,Small Business,Under Graduate,Female,4,Executive,6.0,Married,22471.0,1,1.0,338638.0,East,Half Yearly,3,4.0
7003604,2681,13.0,8.0,Agent,Salaried,Graduate,Male,4,Manager,2.0,Married,24372.0,0,1.0,506694.0,West,Half Yearly,8,3.0
7003605,2690,5.0,3.0,Agent,Salaried,Graduate,Male,5,Manager,4.0,Married,24450.0,0,7.0,341567.0,West,Yearly,8,5.0
7003606,2954,12.0,18.0,Agent,Small Business,Under Graduate,Male,4,Manager,2.0,Married,24619.0,1,3.0,558359.0,West,Half Yearly,9,4.0
7003607,2295,7.0,9.0,Third Party Partner,Salaried,Graduate,Female,4,Manager,2.0,Single,20863.0,0,1.0,286866.0,West,Half Yearly,10,3.0
7003608,3720,19.0,22.0,Agent,Small Business,Under Graduate,Female,5,VP,4.0,Married,37197.0,1,1.0,606311.0,West,Yearly,9,4.0
7003609,2609,3.0,8.0,Agent,Salaried,Graduate,Female,4,Senior Manager,6.0,Single,26094.0,0,1.0,501005.0,South,Half Yearly,10,3.0
7003610,2855,17.0,9.0,Agent,Large Business,Engineer,Female,4,Senior Manager,4.0,Married,28553.0,0,6.0,336925.0,West,Half Yearly,9,4.0
7003611,6310,6.0,38.0,Agent,Small Business,Under Graduate,Female,4,AVP,4.0,Married,33213.0,1,0.0,687841.0,West,Half Yearly,3,3.0
7003612,4243,25.0,21.0,Third Party Partner,Salaried,Graduate,Male,5,Manager,5.0,Single,24956.0,0,1.0,428495.0,North,Yearly,4,4.0
7003613,2818,11.0,6.0,Agent,Salaried,Graduate,Male,4,Senior Manager,6.0,Married,28181.0,0,2.0,456532.0,West,Half Yearly,1,3.0
7003614,4337,26.0,26.0,Third Party Partner,Small Business,Under Graduate,Male,4,Executive,6.0,Married,20651.0,0,3.0,555099.0,North,Half Yearly,3,1.0
7003615,4369,13.0,17.0,Agent,Small Business,Under Graduate,Male,5,Executive,4.0,Married,21845.0,1,5.0,786420.0,North,Yearly,1,1.0
7003616,5743,29.0,6.0,Third Party Partner,Salaried,Graduate,Female,5,Manager,4.0,Single,23930.0,0,7.0,689184.0,West,Yearly,4,5.0
7003617,3597,18.0,18.0,Agent,Salaried,Graduate,Male,4,Executive,5.0,Married,21160.0,0,1.0,600732.0,North,Half Yearly,5,4.0
7003618,2725,3.0,16.0,Agent,Small Business,Under Graduate,Male,4,Executive,5.0,Single,20958.0,0,2.0,373262.0,West,Half Yearly,1,3.0
7003619,3948,4.0,24.0,Agent,Salaried,Graduate,Male,4,Manager,5.0,Married,24677.0,0,5.0,734388.0,North,Half Yearly,10,3.0
7003620,5374,27.0,32.0,Agent,Salaried,Graduate,Female,2,Executive,2.0,Married,21495.0,0,3.0,935033.0,West,Monthly,1,1.0
7003621,3890,23.0,8.0,Agent,Salaried,Graduate,Female,4,Manager,2.0,Single,22881.0,0,2.0,556237.0,North,Half Yearly,9,5.0
7003622,2505,3.0,3.0,Agent,Small Business,Diploma,Male,5,Manager,6.0,Single,22769.0,0,5.0,262982.0,West,Yearly,9,1.0
7003623,3804,11.0,23.0,Agent,Salaried,Post Graduate,Male,4,Senior Manager,6.0,Married,0.0,1,2.0,513572.0,West,Half Yearly,1,3.0
7003624,6103,31.0,31.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,4.0,Single,0.0,0,12.0,1214495.0,East,Half Yearly,3,1.0
7003625,3991,24.0,4.0,Agent,Small Business,Under Graduate,Male,4,Manager,5.0,Married,23478.0,1,2.0,455004.0,North,Half Yearly,3,5.0
7003626,5660,23.0,17.0,Agent,Salaried,Graduate,Male,5,Manager,2.0,Married,23583.0,1,7.0,911247.0,West,Yearly,1,1.0
7003627,4903,20.0,15.0,Agent,Small Business,Under Graduate,Male,5,Executive,4.0,Single,21316.0,0,2.0,558906.0,East,Yearly,5,4.0
7003628,4304,26.0,13.0,Agent,Salaried,Graduate,Male,4,Senior Manager,2.0,Married,28696.0,0,4.0,783401.0,North,Half Yearly,1,1.0
7003629,4281,21.0,26.0,Online,Small Business,Under Graduate,Female,6,Manager,2.0,Married,23786.0,1,5.0,603689.0,North,Yearly,10,1.0
7003630,4329,9.0,4.0,Agent,Small Business,Under Graduate,Male,4,Manager,5.0,Married,22782.0,0,3.0,787802.0,North,Half Yearly,4,5.0
7003631,4115,12.0,12.0,Agent,Salaried,Graduate,Male,6,Senior Manager,2.0,Single,25717.0,0,8.0,806485.0,West,Yearly,3,1.0
7003632,3325,10.0,3.0,Agent,Laarge Business,Engineer,Male,4,Executive,6.0,Married,20779.0,0,2.0,568513.0,North,Half Yearly,1,3.0
7003633,2053,4.0,4.0,Agent,Salaried,Graduate,Male,4,Executive,2.0,Married,20532.0,0,1.0,349044.0,North,Half Yearly,4,3.0
7003634,4974,10.0,30.0,Agent,Salaried,Graduate,Male,5,Manager,2.0,Married,22609.0,0,2.0,795837.0,South,Yearly,9,4.0
7003635,6177,25.0,31.0,Agent,Small Business,Under Graduate,Male,5,Senior Manager,2.0,Single,28076.0,0,3.0,685616.0,North,Yearly,8,5.0
7003636,7031,14.0,35.0,Third Party Partner,Salaried,Graduate,Male,5,AVP,5.0,Married,0.0,0,3.0,808588.0,North,Yearly,12,1.0
7003637,2390,10.0,14.0,Agent,Small Business,Diploma,Male,4,Manager,2.0,Single,23898.0,1,4.0,427774.0,North,Half Yearly,1,5.0
7003638,4970,10.0,15.0,Agent,Small Business,Under Graduate,Female,5,Manager,5.0,Married,23666.0,1,8.0,725600.0,North,Yearly,8,3.0
7003639,7283,44.0,22.0,Third Party Partner,Small Business,Under Graduate,Male,5,Senior Manager,6.0,Married,0.0,1,7.0,852053.0,West,Yearly,6,1.0
7003640,5867,12.0,6.0,Agent,Small Business,Under Graduate,Male,4,Manager,4.0,Single,23467.0,0,5.0,786145.0,West,Half Yearly,8,5.0
7003641,6401,26.0,19.0,Agent,Large Business,Engineer,Female,4,Senior Manager,4.0,Married,0.0,0,13.0,1190623.0,West,Half Yearly,4,4.0
7003642,5629,23.0,28.0,Agent,Salaried,Post Graduate,Female,4,Manager,4.0,Married,23456.0,0,2.0,816269.0,West,Half Yearly,3,4.0
7003643,5216,21.0,31.0,Online,Small Business,Under Graduate,Male,4,Manager,4.0,Married,22678.0,0,10.0,578969.0,West,Half Yearly,5,1.0
7003644,3556,7.0,21.0,Agent,Small Business,Under Graduate,Male,4,AVP,0.0,Single,32329.0,0,0.0,629446.0,West,Half Yearly,9,3.0
7003645,3485,3.0,17.0,Online,Small Business,Under Graduate,Male,4,Manager,5.0,Married,20499.0,0,4.0,613330.0,North,Half Yearly,3,3.0
7003646,2669,3.0,13.0,Agent,Salaried,MBA,Male,4,Executive,6.0,Married,20530.0,1,1.0,509760.0,North,Half Yearly,3,1.0
7003647,4068,24.0,8.0,Agent,Salaried,Graduate,Male,4,Executive,6.0,Single,21413.0,0,8.0,764872.0,North,Half Yearly,1,1.0
7003648,5132,21.0,31.0,Third Party Partner,Salaried,Graduate,Female,5,Executive,2.0,Single,21383.0,1,2.0,954537.0,North,Yearly,1,1.0
7003649,3723,4.0,22.0,Agent,Salaried,Post Graduate,Female,4,Manager,4.0,Single,23266.0,0,2.0,558384.0,West,Half Yearly,11,3.0
7003650,4960,30.0,15.0,Online,Salaried,Graduate,Male,5,Manager,2.0,Married,23620.0,0,12.0,540662.0,North,Yearly,1,1.0
7003651,8579,34.0,34.0,Online,Salaried,MBA,Female,5,VP,2.0,Married,37301.0,0,14.0,1544261.0,West,Yearly,3,1.0
7003652,7326,15.0,15.0,Third Party Partner,Salaried,Graduate,Female,4,VP,5.0,Married,36629.0,1,1.0,747232.0,North,Half Yearly,8,1.0
7003653,3388,17.0,17.0,Agent,Small Business,Diploma,Male,5,Manager,4.0,Single,24201.0,1,1.0,440458.0,West,Yearly,4,3.0
7003654,5123,15.0,5.0,Agent,Small Business,Under Graduate,Male,5,Executive,2.0,Married,21346.0,0,12.0,911901.0,North,Yearly,2,1.0
7003655,3412,17.0,14.0,Agent,Small Business,Under Graduate,Female,4,Executive,2.0,Single,21328.0,0,1.0,440210.0,West,Half Yearly,1,1.0
7003656,3113,12.0,6.0,Third Party Partner,Small Business,Under Graduate,Female,5,Senior Manager,6.0,Single,25941.0,0,1.0,420244.0,East,Yearly,9,1.0
7003657,5887,18.0,29.0,Third Party Partner,Salaried,Graduate,Male,6,Manager,4.0,Single,24531.0,1,9.0,629956.0,North,Yearly,7,5.0
7003658,5368,5.0,32.0,Online,Salaried,MBA,Female,2,AVP,2.0,Single,35785.0,1,3.0,542143.0,East,Monthly,5,3.0
7003659,3822,4.0,4.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Married,21231.0,0,6.0,385980.0,West,Half Yearly,3,4.0
7003660,4363,26.0,17.0,Agent,Salaried,Graduate,Female,5,Manager,5.0,Married,22962.0,0,2.0,824565.0,West,Yearly,1,3.0
7003661,2589,8.0,16.0,Agent,Salaried,Graduate,Male,4,Senior Manager,2.0,Single,25885.0,0,3.0,499581.0,West,Half Yearly,4,3.0
7003662,3911,20.0,12.0,Agent,Small Business,Under Graduate,Female,5,Senior Manager,6.0,Single,0.0,0,2.0,676679.0,West,Yearly,9,1.0
7003663,5075,10.0,25.0,Third Party Partner,Large Business,Engineer,Female,4,Senior Manager,2.0,Married,28195.0,0,3.0,740965.0,North,Half Yearly,9,5.0
7003664,2981,9.0,6.0,Agent,Salaried,Graduate,Female,4,Executive,2.0,Married,21292.0,0,4.0,405400.0,West,Half Yearly,1,1.0
7003665,3896,23.0,19.0,Third Party Partner,Salaried,Graduate,Male,4,AVP,2.0,Married,35416.0,1,4.0,498657.0,North,Half Yearly,13,1.0
7003666,5057,5.0,20.0,Third Party Partner,Salaried,Graduate,Male,6,Executive,4.0,Married,21070.0,0,2.0,566362.0,North,Yearly,10,3.0
7003667,2952,9.0,12.0,Online,Small Business,Diploma,Male,4,Manager,5.0,Married,24603.0,0,2.0,363140.0,North,Half Yearly,8,1.0
7003668,3747,7.0,15.0,Agent,Salaried,Graduate,Female,4,Executive,5.0,Married,23420.0,1,6.0,599552.0,North,Half Yearly,4,5.0
7003669,4939,30.0,25.0,Agent,Salaried,Graduate,Male,4,VP,4.0,Single,37994.0,0,4.0,597646.0,West,Half Yearly,16,5.0
7003670,2709,16.0,14.0,Agent,Salaried,Graduate,Male,6,Manager,4.0,Married,24629.0,1,1.0,482236.0,North,Yearly,8,3.0
7003671,4790,24.0,19.0,Agent,Salaried,Post Graduate,Female,5,Executive,5.0,Married,20825.0,0,2.0,785519.0,West,Yearly,4,3.0
7003672,6329,6.0,6.0,Agent,Small Business,Under Graduate,Female,4,Senior Manager,2.0,Married,28769.0,0,9.0,905073.0,North,Half Yearly,7,3.0
7003673,2818,3.0,8.0,Agent,Small Business,Diploma,Male,4,Executive,4.0,Single,20132.0,1,3.0,403043.0,West,Half Yearly,1,1.0
7003674,2518,13.0,8.0,Agent,Laarge Business,Engineer,Male,4,Executive,2.0,Married,20980.0,0,1.0,460721.0,North,Half Yearly,2,5.0
7003675,5756,17.0,6.0,Agent,Small Business,Under Graduate,Female,4,Manager,6.0,Married,25024.0,0,2.0,851817.0,North,Half Yearly,12,1.0
7003676,5567,11.0,11.0,Third Party Partner,Small Business,Under Graduate,Female,2,Executive,4.0,Single,23196.0,0,11.0,779386.0,North,Monthly,3,3.0
7003677,3043,18.0,9.0,Third Party Partner,Small Business,Diploma,Female,4,Senior Manager,2.0,Single,27665.0,0,4.0,404739.0,North,Half Yearly,2,5.0
7003678,5064,10.0,25.0,Agent,Salaried,Graduate,Female,6,Manager,4.0,Married,23016.0,1,15.0,962069.0,North,Yearly,3,3.0
7003679,4530,18.0,14.0,Agent,Salaried,Graduate,Male,4,Senior Manager,4.0,Married,26646.0,1,9.0,593406.0,North,Half Yearly,8,1.0
7003680,3638,18.0,18.0,Agent,Salaried,Graduate,Female,4,Executive,4.0,Married,21399.0,0,1.0,683912.0,North,Half Yearly,8,4.0
7003681,5148,31.0,15.0,Agent,Small Business,Under Graduate,Male,4,Manager,5.0,Married,23398.0,0,4.0,617707.0,West,Half Yearly,2,4.0
7003682,3784,23.0,4.0,Third Party Partner,Salaried,Graduate,Male,6,Senior Manager,2.0,Single,0.0,0,8.0,416230.0,West,Yearly,4,1.0
7003683,3897,16.0,16.0,Agent,Salaried,Graduate,Female,5,Manager,4.0,Married,24359.0,0,2.0,643078.0,West,Yearly,10,5.0
7003684,3252,7.0,13.0,Agent,Salaried,Graduate,Male,5,Manager,4.0,Married,27096.0,0,1.0,416195.0,West,Yearly,3,4.0
7003685,5953,18.0,18.0,Agent,Salaried,MBA,Male,4,Manager,2.0,Married,24804.0,1,3.0,1178686.0,West,Half Yearly,8,3.0
7003686,3625,7.0,11.0,Agent,Small Business,Under Graduate,Female,4,Executive,6.0,Single,22657.0,0,1.0,692398.0,West,Half Yearly,5,4.0
7003687,4382,13.0,22.0,Agent,Small Business,Under Graduate,Male,4,Executive,2.0,Single,21909.0,0,2.0,464471.0,West,Half Yearly,4,1.0
7003688,2733,3.0,8.0,Agent,Large Business,Engineer,Female,4,Manager,4.0,Single,22774.0,1,1.0,390802.0,West,Half Yearly,3,5.0
7003689,3163,9.0,13.0,Agent,Salaried,Graduate,Female,4,Executive,4.0,Single,21089.0,0,5.0,559913.0,North,Half Yearly,5,1.0
7003690,5088,20.0,10.0,Third Party Partner,Small Business,Under Graduate,Male,6,Manager,2.0,Married,23125.0,0,6.0,920838.0,West,Yearly,8,1.0
7003691,2383,7.0,12.0,Agent,Laarge Business,Engineer,Female,4,Executive,6.0,Married,21661.0,0,2.0,476542.0,West,Half Yearly,7,5.0
7003692,4235,8.0,13.0,Agent,Small Business,Under Graduate,Male,5,Executive,2.0,Single,21177.0,0,13.0,660722.0,West,Yearly,3,4.0
7003693,3564,7.0,11.0,Third Party Partner,Salaried,Graduate,Male,5,AVP,6.0,Married,35638.0,0,1.0,531006.0,North,Yearly,8,1.0
7003694,3104,9.0,16.0,Agent,Salaried,Graduate,Male,4,Executive,6.0,Married,20695.0,0,6.0,325946.0,North,Half Yearly,5,1.0
7003695,3190,13.0,13.0,Agent,Small Business,Under Graduate,Fe male,4,Executive,5.0,Single,19940.0,0,4.0,602986.0,North,Half Yearly,1,3.0
7003696,4812,19.0,19.0,Third Party Partner,Small Business,Under Graduate,Female,4,Manager,5.0,Married,24062.0,0,7.0,774796.0,West,Half Yearly,14,1.0
7003697,4893,5.0,10.0,Agent,Small Business,Diploma,Male,4,Senior Manager,5.0,Married,25752.0,0,2.0,670325.0,North,Half Yearly,7,4.0
7003698,3114,16.0,3.0,Agent,Small Business,Diploma,Male,4,Manager,4.0,Married,20763.0,1,3.0,392421.0,West,Half Yearly,6,5.0
7003699,3121,16.0,9.0,Agent,Salaried,Graduate,Male,4,Manager,5.0,Married,20805.0,0,1.0,352645.0,West,Half Yearly,16,4.0
7003700,3295,13.0,20.0,Third Party Partner,Small Business,Diploma,Female,4,Senior Manager,2.0,Single,27455.0,0,2.0,655625.0,West,Half Yearly,8,4.0
7003701,4783,10.0,5.0,Online,Large Business,Engineer,Male,4,Manager,4.0,Married,22776.0,0,3.0,650483.0,West,Half Yearly,10,3.0
7003702,4918,20.0,5.0,Agent,Small Business,Under Graduate,Male,5,Manager,4.0,Married,24589.0,0,1.0,958971.0,West,Yearly,1,3.0
7003703,5015,20.0,10.0,Agent,Small Business,Under Graduate,Female,5,Executive,5.0,Married,21803.0,1,5.0,942762.0,North,Yearly,1,1.0
7003704,6156,12.0,25.0,Agent,Small Business,Diploma,Male,5,Senior Manager,2.0,Married,0.0,0,2.0,1077216.0,North,Yearly,12,1.0
7003705,2276,5.0,9.0,Third Party Partner,Small Business,Diploma,Female,4,Executive,4.0,Married,20688.0,0,1.0,259428.0,North,Half Yearly,3,5.0
7003706,4779,5.0,5.0,Agent,Small Business,Under Graduate,Male,4,Executive,2.0,Married,20780.0,0,1.0,884189.0,North,Half Yearly,3,1.0
7003707,4096,25.0,25.0,Online,Small Business,Under Graduate,Male,4,Executive,5.0,Married,20481.0,0,7.0,577564.0,West,Half Yearly,3,3.0
7003708,4657,14.0,14.0,Agent,Small Business,Under Graduate,Male,4,Executive,2.0,Married,21170.0,0,4.0,489027.0,West,Half Yearly,3,1.0
7003709,6137,37.0,31.0,Agent,Salaried,Graduate,Male,2,Senior Manager,2.0,Married,27896.0,1,7.0,840785.0,West,Monthly,5,4.0
7003710,2943,9.0,15.0,Online,Small Business,Under Graduate,Male,5,Executive,4.0,Married,21023.0,1,1.0,314925.0,North,Yearly,2,1.0
7003711,7293,36.0,22.0,Agent,Salaried,Graduate,Female,4,VP,5.0,Single,38383.0,0,7.0,1407505.0,West,Half Yearly,5,5.0
7003712,4391,9.0,4.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Married,20908.0,0,1.0,548835.0,West,Half Yearly,9,4.0
7003713,5296,5.0,32.0,Agent,Salaried,Graduate,Female,4,Senior Manager,2.0,Married,27876.0,0,2.0,603794.0,West,Half Yearly,5,4.0
7003714,6514,13.0,13.0,Agent,Salaried,Graduate,Female,5,Manager,2.0,Single,27143.0,0,5.0,1192121.0,West,Yearly,8,1.0
7003715,3009,12.0,15.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Single,21495.0,0,1.0,312967.0,West,Half Yearly,5,1.0
7003716,2152,4.0,9.0,Agent,Laarge Business,Engineer,Male,4,Executive,5.0,Married,21515.0,1,1.0,279695.0,West,Half Yearly,2,4.0
7003717,5196,16.0,10.0,Third Party Partner,Laarge Business,Engineer,Female,6,Executive,6.0,Single,20782.0,0,10.0,685806.0,North,Yearly,1,3.0
7003718,4109,16.0,4.0,Third Party Partner,Small Business,Under Graduate,Male,4,Executive,5.0,Single,20545.0,0,2.0,497189.0,East,Half Yearly,3,4.0
7003719,3229,16.0,19.0,Online,Small Business,Under Graduate,Male,4,Manager,6.0,Married,21529.0,0,5.0,610347.0,North,Half Yearly,11,1.0
7003720,3050,6.0,12.0,Agent,Salaried,Graduate,Female,4,Manager,6.0,Married,23463.0,1,1.0,466679.0,East,Half Yearly,4,4.0
7003721,5224,10.0,31.0,Agent,Salaried,Graduate,Female,4,Executive,6.0,Married,22714.0,1,2.0,872445.0,North,Half Yearly,3,4.0
7003722,2096,6.0,2.0,Agent,Salaried,Graduate,Male,4,Executive,2.0,Single,20957.0,0,1.0,232623.0,West,Half Yearly,3,3.0
7003723,2543,5.0,13.0,Agent,Salaried,Graduate,Male,5,Executive,2.0,Single,19559.0,0,1.0,416998.0,West,Yearly,1,5.0
7003724,7228,14.0,43.0,Agent,Small Business,Diploma,Female,4,Senior Manager,6.0,Married,28910.0,0,18.0,1293723.0,North,Half Yearly,8,1.0
7003725,3942,8.0,16.0,Agent,Salaried,Graduate,Female,4,Executive,2.0,Single,20745.0,0,7.0,662180.0,North,Half Yearly,2,1.0
7003726,5373,5.0,11.0,Agent,Small Business,Under Graduate,Female,4,Executive,2.0,Married,22386.0,1,6.0,811269.0,North,Half Yearly,3,4.0
7003727,2700,13.0,13.0,Agent,Small Business,Under Graduate,Female,4,Executive,5.0,Single,20768.0,0,1.0,364478.0,North,Half Yearly,3,3.0
7003728,2376,12.0,2.0,Agent,Small Business,Diploma,Female,4,Executive,5.0,Single,21597.0,1,2.0,308837.0,North,Half Yearly,3,4.0
7003729,4872,29.0,10.0,Agent,Small Business,Under Graduate,Male,5,Executive,4.0,Married,22147.0,0,15.0,789319.0,West,Yearly,3,3.0
7003730,3894,8.0,19.0,Agent,Small Business,Under Graduate,Female,2,Manager,6.0,Married,22907.0,0,4.0,408890.0,West,Monthly,4,1.0
7003731,4030,4.0,20.0,Agent,Small Business,Under Graduate,Female,4,Executive,5.0,Married,21213.0,0,6.0,769820.0,North,Half Yearly,7,5.0
7003732,3749,4.0,4.0,Agent,Small Business,Under Graduate,Female,4,VP,4.0,Married,37490.0,0,1.0,461127.0,West,Half Yearly,10,5.0
7003733,7808,23.0,47.0,Agent,Small Business,Under Graduate,Male,2,VP,5.0,Single,37179.0,0,9.0,788567.0,North,Monthly,16,1.0
7003734,3641,18.0,18.0,Third Party Partner,Salaried,Graduate,Male,5,Manager,4.0,Married,28004.0,0,1.0,662575.0,West,Yearly,10,4.0
7003735,8048,40.0,16.0,Agent,Small Business,Under Graduate,Female,4,AVP,5.0,Single,0.0,0,2.0,1368118.0,North,Half Yearly,1,5.0
7003736,6153,31.0,6.0,Agent,Salaried,Graduate,Male,5,VP,4.0,Married,38456.0,0,4.0,670673.0,North,Yearly,10,1.0
7003737,3318,10.0,10.0,Agent,Small Business,Under Graduate,Female,4,Executive,5.0,Single,20736.0,0,4.0,398131.0,South,Half Yearly,4,3.0
7003738,3168,3.0,13.0,Agent,Salaried,Graduate,Male,5,Manager,4.0,Married,24373.0,1,5.0,510127.0,West,Yearly,2,4.0
7003739,3493,17.0,17.0,Online,Small Business,Under Graduate,Male,2,Executive,2.0,Married,20546.0,0,6.0,488995.0,West,Monthly,3,4.0
7003740,6697,40.0,13.0,Online,Small Business,Under Graduate,Male,5,AVP,2.0,Married,35249.0,0,1.0,870650.0,North,Yearly,9,4.0
7003741,5285,11.0,11.0,Agent,Salaried,Graduate,Male,2,Executive,6.0,Married,22021.0,1,3.0,623635.0,North,Monthly,8,3.0
7003742,5721,23.0,6.0,Third Party Partner,Small Business,Under Graduate,Female,4,Manager,5.0,Single,22882.0,0,2.0,858075.0,West,Half Yearly,3,1.0
7003743,5456,11.0,22.0,Online,Small Business,Under Graduate,Female,4,Manager,4.0,Married,23722.0,0,3.0,960267.0,West,Half Yearly,3,1.0
7003744,5002,30.0,20.0,Agent,Salaried,Graduate,Male,4,Manager,4.0,Married,25010.0,0,8.0,970388.0,West,Half Yearly,1,1.0
7003745,4449,4.0,18.0,Agent,Large Business,Engineer,Male,4,Manager,2.0,Married,24718.0,0,7.0,702980.0,West,Half Yearly,8,1.0
7003746,5689,34.0,23.0,Third Party Partner,Large Business,Engineer,Male,5,Manager,6.0,Married,22755.0,0,3.0,699716.0,West,Yearly,1,3.0
7003747,5052,15.0,25.0,Online,Salaried,Graduate,Male,4,Manager,2.0,Married,25261.0,1,1.0,565846.0,North,Half Yearly,8,1.0
7003748,4454,18.0,4.0,Third Party Partner,Small Business,Under Graduate,Male,4,Executive,4.0,Married,22272.0,1,5.0,788429.0,West,Half Yearly,1,3.0
7003749,5300,16.0,5.0,Agent,Small Business,Under Graduate,Male,4,Manager,2.0,Married,21198.0,1,16.0,959210.0,East,Half Yearly,8,1.0
7003750,5026,20.0,25.0,Agent,Small Business,Under Graduate,Male,4,Manager,6.0,Married,25130.0,1,6.0,673484.0,North,Half Yearly,1,3.0
7003751,6263,19.0,19.0,Agent,Small Business,Diploma,Female,4,Senior Manager,2.0,Married,26096.0,0,9.0,939456.0,West,Half Yearly,10,3.0
